zip,state,city,source
12501,NY,AMENIA,Archived federalgovernmentzipcodes.us Primary CSV
12502,NY,ANCRAM,Archived federalgovernmentzipcodes.us Primary CSV
12503,NY,ANCRAMDALE,Archived federalgovernmentzipcodes.us Primary CSV
12504,NY,ANNANDALE ON HUDSON,Archived federalgovernmentzipcodes.us Primary CSV
12506,NY,BANGALL,Archived federalgovernmentzipcodes.us Primary CSV
12507,NY,BARRYTOWN,Archived federalgovernmentzipcodes.us Primary CSV
12508,NY,BEACON,Archived federalgovernmentzipcodes.us Primary CSV
12510,NY,BILLINGS,Archived federalgovernmentzipcodes.us Primary CSV
12511,NY,CASTLE POINT,Archived federalgovernmentzipcodes.us Primary CSV
12512,NY,CHELSEA,Archived federalgovernmentzipcodes.us Primary CSV
12513,NY,CLAVERACK,Archived federalgovernmentzipcodes.us Primary CSV
12514,NY,CLINTON CORNERS,Archived federalgovernmentzipcodes.us Primary CSV
12515,NY,CLINTONDALE,Archived federalgovernmentzipcodes.us Primary CSV
12516,NY,COPAKE,Archived federalgovernmentzipcodes.us Primary CSV
12517,NY,COPAKE FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12518,NY,CORNWALL,Archived federalgovernmentzipcodes.us Primary CSV
12520,NY,CORNWALL ON HUDSON,Archived federalgovernmentzipcodes.us Primary CSV
12521,NY,CRARYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12522,NY,DOVER PLAINS,Archived federalgovernmentzipcodes.us Primary CSV
12523,NY,ELIZAVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12524,NY,FISHKILL,Archived federalgovernmentzipcodes.us Primary CSV
12525,NY,GARDINER,Archived federalgovernmentzipcodes.us Primary CSV
12526,NY,GERMANTOWN,Archived federalgovernmentzipcodes.us Primary CSV
12527,NY,GLENHAM,Archived federalgovernmentzipcodes.us Primary CSV
12528,NY,HIGHLAND,Archived federalgovernmentzipcodes.us Primary CSV
12529,NY,HILLSDALE,Archived federalgovernmentzipcodes.us Primary CSV
12530,NY,HOLLOWVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12531,NY,HOLMES,Archived federalgovernmentzipcodes.us Primary CSV
12533,NY,HOPEWELL JUNCTION,Archived federalgovernmentzipcodes.us Primary CSV
12534,NY,HUDSON,Archived federalgovernmentzipcodes.us Primary CSV
12537,NY,HUGHSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12538,NY,HYDE PARK,Archived federalgovernmentzipcodes.us Primary CSV
12540,NY,LAGRANGEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12541,NY,LIVINGSTON,Archived federalgovernmentzipcodes.us Primary CSV
12542,NY,MARLBORO,Archived federalgovernmentzipcodes.us Primary CSV
12543,NY,MAYBROOK,Archived federalgovernmentzipcodes.us Primary CSV
12544,NY,MELLENVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12545,NY,MILLBROOK,Archived federalgovernmentzipcodes.us Primary CSV
12546,NY,MILLERTON,Archived federalgovernmentzipcodes.us Primary CSV
12547,NY,MILTON,Archived federalgovernmentzipcodes.us Primary CSV
12548,NY,MODENA,Archived federalgovernmentzipcodes.us Primary CSV
12549,NY,MONTGOMERY,Archived federalgovernmentzipcodes.us Primary CSV
12550,NY,NEWBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12551,NY,NEWBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12552,NY,NEWBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12553,NY,NEW WINDSOR,Archived federalgovernmentzipcodes.us Primary CSV
12555,NY,NEWBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12561,NY,NEW PALTZ,Archived federalgovernmentzipcodes.us Primary CSV
12563,NY,PATTERSON,Archived federalgovernmentzipcodes.us Primary CSV
12564,NY,PAWLING,Archived federalgovernmentzipcodes.us Primary CSV
12565,NY,PHILMONT,Archived federalgovernmentzipcodes.us Primary CSV
12566,NY,PINE BUSH,Archived federalgovernmentzipcodes.us Primary CSV
12567,NY,PINE PLAINS,Archived federalgovernmentzipcodes.us Primary CSV
12568,NY,PLATTEKILL,Archived federalgovernmentzipcodes.us Primary CSV
12569,NY,PLEASANT VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
12570,NY,POUGHQUAG,Archived federalgovernmentzipcodes.us Primary CSV
12571,NY,RED HOOK,Archived federalgovernmentzipcodes.us Primary CSV
12572,NY,RHINEBECK,Archived federalgovernmentzipcodes.us Primary CSV
12574,NY,RHINECLIFF,Archived federalgovernmentzipcodes.us Primary CSV
12575,NY,ROCK TAVERN,Archived federalgovernmentzipcodes.us Primary CSV
12577,NY,SALISBURY MILLS,Archived federalgovernmentzipcodes.us Primary CSV
12578,NY,SALT POINT,Archived federalgovernmentzipcodes.us Primary CSV
12580,NY,STAATSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12581,NY,STANFORDVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12582,NY,STORMVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12583,NY,TIVOLI,Archived federalgovernmentzipcodes.us Primary CSV
12584,NY,VAILS GATE,Archived federalgovernmentzipcodes.us Primary CSV
12585,NY,VERBANK,Archived federalgovernmentzipcodes.us Primary CSV
12586,NY,WALDEN,Archived federalgovernmentzipcodes.us Primary CSV
12588,NY,WALKER VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
12589,NY,WALLKILL,Archived federalgovernmentzipcodes.us Primary CSV
12590,NY,WAPPINGERS FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12592,NY,WASSAIC,Archived federalgovernmentzipcodes.us Primary CSV
12593,NY,WEST COPAKE,Archived federalgovernmentzipcodes.us Primary CSV
12594,NY,WINGDALE,Archived federalgovernmentzipcodes.us Primary CSV
12601,NY,POUGHKEEPSIE,Archived federalgovernmentzipcodes.us Primary CSV
12602,NY,POUGHKEEPSIE,Archived federalgovernmentzipcodes.us Primary CSV
12603,NY,POUGHKEEPSIE,Archived federalgovernmentzipcodes.us Primary CSV
12604,NY,POUGHKEEPSIE,Archived federalgovernmentzipcodes.us Primary CSV
12701,NY,MONTICELLO,Archived federalgovernmentzipcodes.us Primary CSV
12719,NY,BARRYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12720,NY,BETHEL,Archived federalgovernmentzipcodes.us Primary CSV
12721,NY,BLOOMINGBURG,Archived federalgovernmentzipcodes.us Primary CSV
12722,NY,BURLINGHAM,Archived federalgovernmentzipcodes.us Primary CSV
12723,NY,CALLICOON,Archived federalgovernmentzipcodes.us Primary CSV
12724,NY,CALLICOON CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12725,NY,CLARYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12726,NY,COCHECTON,Archived federalgovernmentzipcodes.us Primary CSV
12727,NY,COCHECTON CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12729,NY,CUDDEBACKVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12732,NY,ELDRED,Archived federalgovernmentzipcodes.us Primary CSV
12733,NY,FALLSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12734,NY,FERNDALE,Archived federalgovernmentzipcodes.us Primary CSV
12736,NY,FREMONT CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12737,NY,GLEN SPEY,Archived federalgovernmentzipcodes.us Primary CSV
12738,NY,GLEN WILD,Archived federalgovernmentzipcodes.us Primary CSV
12740,NY,GRAHAMSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12741,NY,HANKINS,Archived federalgovernmentzipcodes.us Primary CSV
12742,NY,HARRIS,Archived federalgovernmentzipcodes.us Primary CSV
12743,NY,HIGHLAND LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12745,NY,HORTONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12746,NY,HUGUENOT,Archived federalgovernmentzipcodes.us Primary CSV
12747,NY,HURLEYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12748,NY,JEFFERSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12749,NY,KAUNEONGA LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12750,NY,KENOZA LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12751,NY,KIAMESHA LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12752,NY,LAKE HUNTINGTON,Archived federalgovernmentzipcodes.us Primary CSV
12754,NY,LIBERTY,Archived federalgovernmentzipcodes.us Primary CSV
12758,NY,LIVINGSTON MANOR,Archived federalgovernmentzipcodes.us Primary CSV
12759,NY,LOCH SHELDRAKE,Archived federalgovernmentzipcodes.us Primary CSV
12760,NY,LONG EDDY,Archived federalgovernmentzipcodes.us Primary CSV
12762,NY,MONGAUP VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
12763,NY,MOUNTAIN DALE,Archived federalgovernmentzipcodes.us Primary CSV
12764,NY,NARROWSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12765,NY,NEVERSINK,Archived federalgovernmentzipcodes.us Primary CSV
12766,NY,NORTH BRANCH,Archived federalgovernmentzipcodes.us Primary CSV
12767,NY,OBERNBURG,Archived federalgovernmentzipcodes.us Primary CSV
12768,NY,PARKSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12769,NY,PHILLIPSPORT,Archived federalgovernmentzipcodes.us Primary CSV
12770,NY,POND EDDY,Archived federalgovernmentzipcodes.us Primary CSV
12771,NY,PORT JERVIS,Archived federalgovernmentzipcodes.us Primary CSV
12775,NY,ROCK HILL,Archived federalgovernmentzipcodes.us Primary CSV
12776,NY,ROSCOE,Archived federalgovernmentzipcodes.us Primary CSV
12777,NY,FORESTBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12778,NY,SMALLWOOD,Archived federalgovernmentzipcodes.us Primary CSV
12779,NY,SOUTH FALLSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12780,NY,SPARROW BUSH,Archived federalgovernmentzipcodes.us Primary CSV
12781,NY,SUMMITVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12783,NY,SWAN LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12784,NY,THOMPSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12785,NY,WESTBROOKVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12786,NY,WHITE LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12787,NY,WHITE SULPHUR SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
12788,NY,WOODBOURNE,Archived federalgovernmentzipcodes.us Primary CSV
12789,NY,WOODRIDGE,Archived federalgovernmentzipcodes.us Primary CSV
12790,NY,WURTSBORO,Archived federalgovernmentzipcodes.us Primary CSV
12791,NY,YOUNGSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12792,NY,YULAN,Archived federalgovernmentzipcodes.us Primary CSV
12801,NY,GLENS FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12803,NY,SOUTH GLENS FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12804,NY,QUEENSBURY,Archived federalgovernmentzipcodes.us Primary CSV
12808,NY,ADIRONDACK,Archived federalgovernmentzipcodes.us Primary CSV
12809,NY,ARGYLE,Archived federalgovernmentzipcodes.us Primary CSV
12810,NY,ATHOL,Archived federalgovernmentzipcodes.us Primary CSV
12811,NY,BAKERS MILLS,Archived federalgovernmentzipcodes.us Primary CSV
12812,NY,BLUE MOUNTAIN LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12814,NY,BOLTON LANDING,Archived federalgovernmentzipcodes.us Primary CSV
12815,NY,BRANT LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12816,NY,CAMBRIDGE,Archived federalgovernmentzipcodes.us Primary CSV
12817,NY,CHESTERTOWN,Archived federalgovernmentzipcodes.us Primary CSV
12819,NY,CLEMONS,Archived federalgovernmentzipcodes.us Primary CSV
12820,NY,CLEVERDALE,Archived federalgovernmentzipcodes.us Primary CSV
12821,NY,COMSTOCK,Archived federalgovernmentzipcodes.us Primary CSV
12822,NY,CORINTH,Archived federalgovernmentzipcodes.us Primary CSV
12823,NY,COSSAYUNA,Archived federalgovernmentzipcodes.us Primary CSV
12824,NY,DIAMOND POINT,Archived federalgovernmentzipcodes.us Primary CSV
12827,NY,FORT ANN,Archived federalgovernmentzipcodes.us Primary CSV
12828,NY,FORT EDWARD,Archived federalgovernmentzipcodes.us Primary CSV
12831,NY,GANSEVOORT,Archived federalgovernmentzipcodes.us Primary CSV
12832,NY,GRANVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12833,NY,GREENFIELD CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12834,NY,GREENWICH,Archived federalgovernmentzipcodes.us Primary CSV
12835,NY,HADLEY,Archived federalgovernmentzipcodes.us Primary CSV
12836,NY,HAGUE,Archived federalgovernmentzipcodes.us Primary CSV
12837,NY,HAMPTON,Archived federalgovernmentzipcodes.us Primary CSV
12838,NY,HARTFORD,Archived federalgovernmentzipcodes.us Primary CSV
12839,NY,HUDSON FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12841,NY,HULETTS LANDING,Archived federalgovernmentzipcodes.us Primary CSV
12842,NY,INDIAN LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12843,NY,JOHNSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12844,NY,KATTSKILL BAY,Archived federalgovernmentzipcodes.us Primary CSV
12845,NY,LAKE GEORGE,Archived federalgovernmentzipcodes.us Primary CSV
12846,NY,LAKE LUZERNE,Archived federalgovernmentzipcodes.us Primary CSV
12847,NY,LONG LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12848,NY,MIDDLE FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12849,NY,MIDDLE GRANVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12850,NY,MIDDLE GROVE,Archived federalgovernmentzipcodes.us Primary CSV
12851,NY,MINERVA,Archived federalgovernmentzipcodes.us Primary CSV
12852,NY,NEWCOMB,Archived federalgovernmentzipcodes.us Primary CSV
12853,NY,NORTH CREEK,Archived federalgovernmentzipcodes.us Primary CSV
12854,NY,NORTH GRANVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12855,NY,NORTH HUDSON,Archived federalgovernmentzipcodes.us Primary CSV
12856,NY,NORTH RIVER,Archived federalgovernmentzipcodes.us Primary CSV
12857,NY,OLMSTEDVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12858,NY,PARADOX,Archived federalgovernmentzipcodes.us Primary CSV
12859,NY,PORTER CORNERS,Archived federalgovernmentzipcodes.us Primary CSV
12860,NY,POTTERSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12861,NY,PUTNAM STATION,Archived federalgovernmentzipcodes.us Primary CSV
12862,NY,RIPARIUS,Archived federalgovernmentzipcodes.us Primary CSV
12863,NY,ROCK CITY FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12864,NY,SABAEL,Archived federalgovernmentzipcodes.us Primary CSV
12865,NY,SALEM,Archived federalgovernmentzipcodes.us Primary CSV
12866,NY,SARATOGA SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
12870,NY,SCHROON LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12871,NY,SCHUYLERVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12872,NY,SEVERANCE,Archived federalgovernmentzipcodes.us Primary CSV
12873,NY,SHUSHAN,Archived federalgovernmentzipcodes.us Primary CSV
12874,NY,SILVER BAY,Archived federalgovernmentzipcodes.us Primary CSV
12878,NY,STONY CREEK,Archived federalgovernmentzipcodes.us Primary CSV
12879,NY,NEWCOMB,Archived federalgovernmentzipcodes.us Primary CSV
12883,NY,TICONDEROGA,Archived federalgovernmentzipcodes.us Primary CSV
12884,NY,VICTORY MILLS,Archived federalgovernmentzipcodes.us Primary CSV
12885,NY,WARRENSBURG,Archived federalgovernmentzipcodes.us Primary CSV
12886,NY,WEVERTOWN,Archived federalgovernmentzipcodes.us Primary CSV
12887,NY,WHITEHALL,Archived federalgovernmentzipcodes.us Primary CSV
12901,NY,PLATTSBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12903,NY,PLATTSBURGH,Archived federalgovernmentzipcodes.us Primary CSV
12910,NY,ALTONA,Archived federalgovernmentzipcodes.us Primary CSV
12911,NY,KEESEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12912,NY,AU SABLE FORKS,Archived federalgovernmentzipcodes.us Primary CSV
12913,NY,BLOOMINGDALE,Archived federalgovernmentzipcodes.us Primary CSV
12914,NY,BOMBAY,Archived federalgovernmentzipcodes.us Primary CSV
12915,NY,BRAINARDSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12916,NY,BRUSHTON,Archived federalgovernmentzipcodes.us Primary CSV
12917,NY,BURKE,Archived federalgovernmentzipcodes.us Primary CSV
12918,NY,CADYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12919,NY,CHAMPLAIN,Archived federalgovernmentzipcodes.us Primary CSV
12920,NY,CHATEAUGAY,Archived federalgovernmentzipcodes.us Primary CSV
12921,NY,CHAZY,Archived federalgovernmentzipcodes.us Primary CSV
12922,NY,CHILDWOLD,Archived federalgovernmentzipcodes.us Primary CSV
12923,NY,CHURUBUSCO,Archived federalgovernmentzipcodes.us Primary CSV
12924,NY,KEESEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12926,NY,CONSTABLE,Archived federalgovernmentzipcodes.us Primary CSV
12927,NY,CRANBERRY LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12928,NY,CROWN POINT,Archived federalgovernmentzipcodes.us Primary CSV
12929,NY,DANNEMORA,Archived federalgovernmentzipcodes.us Primary CSV
12930,NY,DICKINSON CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12932,NY,ELIZABETHTOWN,Archived federalgovernmentzipcodes.us Primary CSV
12933,NY,ELLENBURG,Archived federalgovernmentzipcodes.us Primary CSV
12934,NY,ELLENBURG CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12935,NY,ELLENBURG DEPOT,Archived federalgovernmentzipcodes.us Primary CSV
12936,NY,ESSEX,Archived federalgovernmentzipcodes.us Primary CSV
12937,NY,FORT COVINGTON,Archived federalgovernmentzipcodes.us Primary CSV
12939,NY,GABRIELS,Archived federalgovernmentzipcodes.us Primary CSV
12941,NY,JAY,Archived federalgovernmentzipcodes.us Primary CSV
12942,NY,KEENE,Archived federalgovernmentzipcodes.us Primary CSV
12943,NY,KEENE VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
12944,NY,KEESEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12945,NY,LAKE CLEAR,Archived federalgovernmentzipcodes.us Primary CSV
12946,NY,LAKE PLACID,Archived federalgovernmentzipcodes.us Primary CSV
12949,NY,LAWRENCEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12950,NY,LEWIS,Archived federalgovernmentzipcodes.us Primary CSV
12952,NY,LYON MOUNTAIN,Archived federalgovernmentzipcodes.us Primary CSV
12953,NY,MALONE,Archived federalgovernmentzipcodes.us Primary CSV
12955,NY,LYON MOUNTAIN,Archived federalgovernmentzipcodes.us Primary CSV
12956,NY,MINEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12957,NY,MOIRA,Archived federalgovernmentzipcodes.us Primary CSV
12958,NY,MOOERS,Archived federalgovernmentzipcodes.us Primary CSV
12959,NY,MOOERS FORKS,Archived federalgovernmentzipcodes.us Primary CSV
12960,NY,MORIAH,Archived federalgovernmentzipcodes.us Primary CSV
12961,NY,MORIAH CENTER,Archived federalgovernmentzipcodes.us Primary CSV
12962,NY,MORRISONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12964,NY,NEW RUSSIA,Archived federalgovernmentzipcodes.us Primary CSV
12965,NY,NICHOLVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12966,NY,NORTH BANGOR,Archived federalgovernmentzipcodes.us Primary CSV
12967,NY,NORTH LAWRENCE,Archived federalgovernmentzipcodes.us Primary CSV
12969,NY,OWLS HEAD,Archived federalgovernmentzipcodes.us Primary CSV
12970,NY,PAUL SMITHS,Archived federalgovernmentzipcodes.us Primary CSV
12972,NY,PERU,Archived federalgovernmentzipcodes.us Primary CSV
12973,NY,PIERCEFIELD,Archived federalgovernmentzipcodes.us Primary CSV
12974,NY,PORT HENRY,Archived federalgovernmentzipcodes.us Primary CSV
12975,NY,PORT KENT,Archived federalgovernmentzipcodes.us Primary CSV
12976,NY,RAINBOW LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12977,NY,RAY BROOK,Archived federalgovernmentzipcodes.us Primary CSV
12978,NY,REDFORD,Archived federalgovernmentzipcodes.us Primary CSV
12979,NY,ROUSES POINT,Archived federalgovernmentzipcodes.us Primary CSV
12980,NY,SAINT REGIS FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12981,NY,SARANAC,Archived federalgovernmentzipcodes.us Primary CSV
12983,NY,SARANAC LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12985,NY,SCHUYLER FALLS,Archived federalgovernmentzipcodes.us Primary CSV
12986,NY,TUPPER LAKE,Archived federalgovernmentzipcodes.us Primary CSV
12987,NY,UPPER JAY,Archived federalgovernmentzipcodes.us Primary CSV
12989,NY,VERMONTVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12992,NY,WEST CHAZY,Archived federalgovernmentzipcodes.us Primary CSV
12993,NY,WESTPORT,Archived federalgovernmentzipcodes.us Primary CSV
12995,NY,WHIPPLEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
12996,NY,WILLSBORO,Archived federalgovernmentzipcodes.us Primary CSV
12997,NY,WILMINGTON,Archived federalgovernmentzipcodes.us Primary CSV
12998,NY,WITHERBEE,Archived federalgovernmentzipcodes.us Primary CSV
13020,NY,APULIA STATION,Archived federalgovernmentzipcodes.us Primary CSV
